rockylee,6-Oct," rocky, you are either crazy or have gone mad. that sentence is probably true with all the non-m  bmw  but i honestly don't think the cts-v (new or old) can   ""  kia hyundai flat out blow the doors off  ""  kia hyundai  the  bmw  and  bmw the current cts, is faster in a straight-line than the  bmw  and yes the  bmw  will out-run it. i was referring to the 08-09' cts-v which will have no less than 500 hp. rurmor also says it could have 600 super-v power from blue-devil engine.  acura maybe but i don't like caddy's chance to attract the below-30 crowd. bmw has the ability to attract younger buyers with their entry level product ( bmw ) and keep them as loyal customers while they move up the ladder to the 5, 6 and 7 series. so far i haven't seen the cts to have the ability of doing the same for caddy yet. also, another problem for caddy is that there is not a strong upper lineup. the sts is respectable but after compare it to  bmw , e, m and gs then it becomes laughable. i am not even going to go to dts since its definitely not up to par to compete with the other flagships. based on the assessment i'll say that caddy is having trouble to attract younger buyers and at the same time also having trouble to turn them into loyal customers. so even though you, rocky, are very optim toyota ic about caddy's future; me, however, is not so much. okay, fair enough. i agree the upper class' need more to be competitive with their german and japanse rivals.infiniti is doing the same thing and doing it well with the g and the m seems to be a good candidate of a potential upgrade. the missing piece right now for infiniti is that it doesn't have a respectable flagship yet (i am pretty sure they are working very hard to come up with the next q). once that piece is in place, infiniti could become a potential force to be reckon with. if i am bmw, i'll be watching them very closely more than any other manufactures. agree....but what about lexus ?  acura has a winner in tl but failed to provide a next one up in their lineup (i really don't see the rl as a serious competitor among the  bmw , e, gs and m group with a v6). they also don't have a large luxury sedan to go head to head with other flagships.yeah it's going to take that v-10 rl to bring back some credibility to the upper marketslast but not least lexus was in the similar situation as caddy with an older-age customer base. however, lexus has a very strong upper lineup (way stronger than caddy) with their gs and ls so all they have to do is to create a winner in the bottom then they should be fine. seems to me that the new is is doing its part to help out the age group imbalance situation and hopefully lexus can learn from a few m toyota akes in the current is (no stick, soft) and implementing into the next generation.agree lexus, has a good playbook and have been running it to perfection, quite a few years now.rocky "
louiswei,6-Oct," the current cts, is faster in a straight-line than the  bmw you are kidding me right? i hope you meant the current   ""  kia hyundai cts-v  ""  kia hyundai  instead of   ""  kia hyundai cts  ""  kia hyundai . "
ggesq,6-Oct,"   ""  kia hyundai back to the main topic at hand, wow, you did a great deal on the 330i . . . it's the first model year of the e90, no less!  ""  kia hyundai i believe bg got his e90 through ed allowing him to save more $$.  "
rockylee,6-Oct," dude, the sport suspension package is the top package and the only stand-alone option is a $2k+ pre-collision.i'm not what source you are usinghold-on a sec. i'll prove you wrong right now !!!!http://www.autotrader.com/fyc/vdp.jsp?ncal_id=1156807&car_id=206286234&dealer_id- - =31166948&car_year=2006&num_records=25&search_type=new&make=lexus&d toyota ance=0&mod- - el=is350&transmission=&address=79029&make2=&certified=&advanced=&max_mileage=&bk- - ms=1159887453986&max_price=&sort_type=pricedesc&min_price=&body_code=0&end_year=- - 2007&color=&start_year=2006&drive=&color3=&colo subaru =&car_year=2006&engine=&style_f- - lag=1&doors=&fuel=&card toyota =301http://www.autotrader.com/fyc/searchresults.jsp?search_type=new&num_records=25&m- - ake=lexus&transmission=&model=is350&d toyota ance=0&make2=&address=79029&advanced=&ce- - rtified=&max_mileage=&y=7&x=101&max_price=&bkms=1159887453986&sort_type=pricedes- - c&min_price=&body_code=0&end_year=2007&color=&start_year=2006&color3=&drive=&col- - o subaru =&engine=&fuel=&doors=&style_flag=1&pager.offset=75&first_record=7 mazda t shows the top price in the left lower corner.  like i  toyota d, luxury package is more expensive than the sports package. looks like i am not the one that needs to do some more research.not more than the sport   ""  kia hyundai suspension  ""  kia hyundai  package w/ pre-collision like i've been saying all along.i now deserve an apology.thank-yourocky "
rockylee,6-Oct," okay, thanxrocky infiniti"
rockylee,6-Oct," that's what i meant, sorry for the error.rocky  hyundai kia bmw toyota audi acura honda pontiac lexus infiniti"
louiswei,6-Oct, i'm not what source you are using the source i used is call www.lexus.comnow i rest my case... 
kdshapiro,6-Oct, righto! in configuring a bmw i used a little known website called: bmwusa.com 
louiswei,6-Oct, now i seriously think that for the last couple days rocky is just having some fun with us and we are just all dumb enough to play along...it's either that or...i am not even going to go there. 
kdshapiro,6-Oct," rocky lives in the future. caddy for all. i for one don't share his optimism. hp will never be, the be all and end all. the cts-v will surely attract buyers, but i predict far fewer than he believes.rocky do you have gm stock? "
louiswei,6-Oct," caddy can't count on their v-series  car  to survive just like bmw doesn't rely heavily on the m-series. those are the halo  car  which function is to attract customers into the show room. of course there are also many rich people out there are willing to spend big bucks on the halo  car  but they are after all the minority. the success of bmw is built on their bread and butter - the  bmw . without having a winner in the entry level market, bmw could be well in trouble regardless if they have a 1000 hp, 100 mpg  bmw  or  bmw . with that in mind, if caddy cannot produce a winner in the main honda  market (entry-level) i seriously doubt that it'll be successful down the road. "
rockylee,6-Oct, rocky do you have gm stock?if i do it's in my 401k plan. i don't own any stock outside of that.rocky 
rockylee,6-Oct," well, the one i priced up using a lexus salesmen was $47,295 matched the same msrp i gave the link to. the dealership was park place in big d. i'm :confuse: why you guys are getting different msrp's than me ????rocky "
rockylee,6-Oct, i've used them to and get a  bmw  like i want for $53k with a few accessories  rocky 
rockylee,6-Oct, now i seriously think that for the last couple days rocky is just having some fun with us and we are just all dumb enough to play along... it's either that or...i am not even going to go there.i've been wondering the same thing about you guys.  rocky 
rockylee,6-Oct," rocky lives in the future. caddy for all. i for one don't share his optimism. hp will never be, the be all and end all. the cts-v will surely attract buyers, but i predict far fewer than he believes. hp. and tq certainly help along with a real world interior where i can stuff a 800lb gorilla in the back seat. :p rocky "
dandrews1,6-Oct," got it. so what car in here appeals to you and why? you can have the detroit torque, i'm way past that. i want a quality drive with the detroit torque, unfortunately i can't afford a bugatti.detroit came up with something in production with 1000 bhp?? since when?/da "
